 5736
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
    100.         0.00    
